id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
38377;Train/aja_ml200247_osa_2_ud211.conllu;Eriliselt nõutud IT spetsialistid saavad tööloa ilma probleemideta .;0;16;Eriliselt nõutud;free;IT spetsialistid saavad tööloa ilma probleemideta .;100.0;100.0;100.0
38379;Train/aja_ee200110_osa_7_ud211.conllu;"NII KIRJELDAB EESTI härrasmeeste lõbustusi Eduard Vilde oma 1909. aastal ilmunud novellis "" Kuival "" .";60;80;1909. aastal ilmunud;free;"NII KIRJELDAB EESTI härrasmeeste lõbustusi Eduard Vilde oma novellis "" Kuival "" .";100.0;100.0;100.0
38382;Train/tea_AA_05_6_ud211.conllu;Üheks perspektiivseks suunaks välkmälude arendamisel on NROM- ( Nitride Read-Only Memory ) lülitused , kus ühes mäluelemendis on võimalik säilitada juba kahte infobitti .;101;168;, kus ühes mäluelemendis on võimalik säilitada juba kahte infobitti;free;Üheks perspektiivseks suunaks välkmälude arendamisel on NROM- ( Nitride Read-Only Memory ) lülitused .;100.0;100.0;100.0
38384;Train/tea_AA_05_6_ud211.conllu;Ujupaisule kogunenud elektronid on juhitavad juhtpaisu poolt tekitatava elektriväljaga .;45;71;juhtpaisu poolt tekitatava;free;Ujupaisule kogunenud elektronid on juhitavad elektriväljaga .;100.0;100.0;100.0
38385;Train/tea_AA_05_6_ud211.conllu;Tänaseks on suutnud nad antud süsteemi üsnagi hästi tööle rakendada , põhjalikuma ülevaate saamiseks ning tehnoloogiaga tutvumiseks võib lugeda [ 23 ] .;24;29;antud;free;Tänaseks on suutnud nad süsteemi üsnagi hästi tööle rakendada , põhjalikuma ülevaate saamiseks ning tehnoloogiaga tutvumiseks võib lugeda [ 23 ] .;100.0;100.0;100.0
38390;Train/aja_epl20061216_ud211.conllu;Põhja-Itaalias Alpides asuvas umbes 200 elanikuga Viganella külas pandi talvel päike paistma mäeküljele paigaldatud suure peegli abil .;0;29;Põhja-Itaalias Alpides asuvas;free;umbes 200 elanikuga Viganella külas pandi talvel päike paistma mäeküljele paigaldatud suure peegli abil .;100.0;100.0;100.0
38391;Train/aja_epl20061216_ud211.conllu;Põhja-Itaalias Alpides asuvas umbes 200 elanikuga Viganella külas pandi talvel päike paistma mäeküljele paigaldatud suure peegli abil .;93;115;mäeküljele paigaldatud;free;Põhja-Itaalias Alpides asuvas umbes 200 elanikuga Viganella külas pandi talvel päike paistma suure peegli abil .;100.0;100.0;100.0
38392;Train/aja_ee200110_osa_3_ud211.conllu;Maale langenud meteoriidid võivad elu Maalt pühkida , kuid kunagi võisid nad selle ka siia tuua .;0;14;Maale langenud;free;meteoriidid võivad elu Maalt pühkida , kuid kunagi võisid nad selle ka siia tuua .;100.0;100.0;100.0
38394;Train/ilu_kanep_ud211.conllu;Värisevad sõrmed ulatavad kaks räsitud sajakroonist .;0;9;Värisevad;free;sõrmed ulatavad kaks räsitud sajakroonist .;100.0;100.0;100.0
38395;Train/ilu_kanep_ud211.conllu;Värisevad sõrmed ulatavad kaks räsitud sajakroonist .;31;38;räsitud;free;Värisevad sõrmed ulatavad kaks sajakroonist .;100.0;100.0;100.0
38396;Train/aja_luup200202_osa_1_ud211.conllu;Ka sobiva kandidaadi leidmine peaks olema lahendatav .;3;9;sobiva;free;Ka kandidaadi leidmine peaks olema lahendatav .;100.0;100.0;100.0
38401;Train/aja_luup200106_osa_6_ud211.conllu;Tõenäoliselt pärineb sõna legendaarse Briti komöödiatrupi Monty Pythoni sketshist , kus rühm viikingeid kordab üha valjenevalt kooris : “ spämm , spämm , spämm ... ” , püüdes summutada ülejäänud vestlust .;82;203;, kus rühm viikingeid kordab üha valjenevalt kooris : “ spämm , spämm , spämm ... ” , püüdes summutada ülejäänud vestlust;free;Tõenäoliselt pärineb sõna legendaarse Briti komöödiatrupi Monty Pythoni sketshist .;100.0;100.0;100.0
38414;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Andmed näitavad , et sügeleva naha kratsimine soodustab amüloidi moodustamist degenereeruvatest keratinotsüütidest .;21;29;sügeleva;free;Andmed näitavad , et naha kratsimine soodustab amüloidi moodustamist degenereeruvatest keratinotsüütidest .;100.0;100.0;100.0
38415;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Andmed näitavad , et sügeleva naha kratsimine soodustab amüloidi moodustamist degenereeruvatest keratinotsüütidest .;78;95;degenereeruvatest;free;Andmed näitavad , et sügeleva naha kratsimine soodustab amüloidi moodustamist keratinotsüütidest .;100.0;100.0;100.0
38426;Train/aja_pm20001004_osa_1_ud211.conllu;Mis lubab Jaansonil ümber lükata oma eelkäijate seni kehtinud väiteid : Eesti esimene trükikoda asutati 1631. aasta sügisel ja esimene trükis ilmus 31. detsembril 1631 ?;48;61;seni kehtinud;free;Mis lubab Jaansonil ümber lükata oma eelkäijate väiteid : Eesti esimene trükikoda asutati 1631. aasta sügisel ja esimene trükis ilmus 31. detsembril 1631 ?;100.0;100.0;100.0
38445;Train/aja_ee200110_osa_5_ud211.conllu;Seal on tal naise ostetud maja , mille 11 toas on hea oma truu koera Buddyga peitust mängida ja ajaviiteks Valgest Majast kaasa krahmatud kraami lahti pakkida .;107;137;Valgest Majast kaasa krahmatud;free;Seal on tal naise ostetud maja , mille 11 toas on hea oma truu koera Buddyga peitust mängida ja ajaviiteks kraami lahti pakkida .;100.0;100.0;100.0
38462;Dev/ilu_ruben_ud211.conllu;Keset tuba seisis näost kergelt õhetav Urmo .;18;38;näost kergelt õhetav;free;Keset tuba seisis Urmo .;100.0;100.0;100.0
38470;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Tabelis 4 on kokkuvõtlikult esitatud põie funktsiooni mõjutavad ravimid .;37;63;põie funktsiooni mõjutavad;free;Tabelis 4 on kokkuvõtlikult esitatud ravimid .;100.0;100.0;100.0
38478;Dev/aja_ee199920_osa4_ud211.conllu;Minu reaktsioon on tundeline ja välistab ratsionaalse mõttekäigu , et enamik naiste jalgu on tselluliidised ja koledad .;65;118;, et enamik naiste jalgu on tselluliidised ja koledad;free;Minu reaktsioon on tundeline ja välistab ratsionaalse mõttekäigu .;100.0;100.0;100.0
38479;Train/tea_dr8047.conllu;Erinevate linnuliikide liha rasvhappeline koostis , % üldlipiididest ( Decker , Cantor , 1992 );0;9;Erinevate;free;linnuliikide liha rasvhappeline koostis , % üldlipiididest ( Decker , Cantor , 1992 );100.0;100.0;100.0
38481;Train/ilu_vilep_ud211.conllu;"Ükskord saab su ärajoodud fantaasianatuke ju otsa ? """;16;25;ärajoodud;free;"Ükskord saab su fantaasianatuke ju otsa ? """;100.0;100.0;100.0
38483;Train/aja_ee200110_osa_11_ud211.conllu;Alar on küll mitu korda öelnud , et ma vaatan emaliku heldinud pilguga .;54;62;heldinud;free;Alar on küll mitu korda öelnud , et ma vaatan emaliku pilguga .;100.0;100.0;100.0
38486;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Hilisemates arvutustes võeti aluseks Omron M4-ga vasakult õlavarrelt saadud vererõhu väärtus .;37;75;Omron M4-ga vasakult õlavarrelt saadud;free;Hilisemates arvutustes võeti aluseks vererõhu väärtus .;100.0;100.0;100.0
38496;Train/tea_geofyysika.conllu;See ilmus tema maailmasüsteemi ehitust seletava kaheköitelise teose lisas .;15;47;maailmasüsteemi ehitust seletava;free;See ilmus tema kaheköitelise teose lisas .;100.0;100.0;100.0
38504;Train/tea_toohoive.conllu;Paindlik majandus toimib läbi ettevõtete paindlikkuse , kuna ettevõtted peavad kohanema muutuvate toodete , turgude ja tehnoloogiatega ning karmistuvate konkurentsitingimustega .;88;97;muutuvate;free;Paindlik majandus toimib läbi ettevõtete paindlikkuse , kuna ettevõtted peavad kohanema toodete , turgude ja tehnoloogiatega ning karmistuvate konkurentsitingimustega .;100.0;100.0;100.0
38510;Train/aja_ee200110_osa_1_ud211.conllu;Ma ei uskunud eriti ka seda , et Tartu Õlletehasest võiks asja saada .;28;68;, et Tartu Õlletehasest võiks asja saada;free;Ma ei uskunud eriti ka seda .;100.0;100.0;100.0
38515;Train/aja_pm20001004_osa_2_ud211.conllu;Ning et ühiskonnaanalüüsi ja strateegilise kommunikatsiooni oskusi õppinud spetsialiste ei vajataks tippjuhtide seas .;8;74;ühiskonnaanalüüsi ja strateegilise kommunikatsiooni oskusi õppinud;free;Ning et spetsialiste ei vajataks tippjuhtide seas .;100.0;100.0;100.0
38519;Train/aja_ee200110_osa_6_ud211.conllu;Elektrooniliselt juhitav hüdrauliline vedrustus Hydractive 3 on C5 silmapaistvaim tehniline lahendus .;0;24;Elektrooniliselt juhitav;free;hüdrauliline vedrustus Hydractive 3 on C5 silmapaistvaim tehniline lahendus .;100.0;100.0;100.0
38522;Train/aja_pm19980926e_ud211.conllu;Samas aitab mainitud lisand kuklitel püsida kauem värsketena .;12;20;mainitud;free;Samas aitab lisand kuklitel püsida kauem värsketena .;100.0;100.0;100.0
38526;Train/tea_AA_05_6_ud211.conllu;Kirjuta pliiatsiga igasse tühja ruutu võimalikud sinna minevad arvud ( s.o kustuta arvude 1 ... 9 hulgast need , mis paiknevad antud ruudu reas , veerus ja 3 x 3 plokis ) .;49;62;sinna minevad;free;Kirjuta pliiatsiga igasse tühja ruutu võimalikud arvud ( s.o kustuta arvude 1 ... 9 hulgast need , mis paiknevad antud ruudu reas , veerus ja 3 x 3 plokis ) .;100.0;100.0;100.0
38530;Train/aja_luup200202_osa_2_ud211.conllu;Kuuldes Eestis kehtivast seadusest , mis nõuab riigiametnikele tehtud kingid riigile , jäävad presidendi pressiteenistuse töötajad ehmatusest lausa tummaks .;47;69;riigiametnikele tehtud;free;Kuuldes Eestis kehtivast seadusest , mis nõuab kingid riigile , jäävad presidendi pressiteenistuse töötajad ehmatusest lausa tummaks .;100.0;100.0;100.0
38537;Train/tea_toohoive.conllu;Kuna töökohtade loomine ja hävitamine sõltub töökoha uuendamise kuludest , mis tõenäoliselt varieerub erinevates firmades ja tööstusharudes , siis ei anna see mudel ühemõttelist prognoosi tootlikkuse kasvu ja tööpuuduse suhete kohta ( Trehan , 2001 ) .;102;112;erinevates;free;Kuna töökohtade loomine ja hävitamine sõltub töökoha uuendamise kuludest , mis tõenäoliselt varieerub firmades ja tööstusharudes , siis ei anna see mudel ühemõttelist prognoosi tootlikkuse kasvu ja tööpuuduse suhete kohta ( Trehan , 2001 ) .;100.0;100.0;100.0
38539;Train/aja_ee200110_osa_8_ud211.conllu;Makarov tegi teisigi huvitavaid ettepanekuid .;21;31;huvitavaid;free;Makarov tegi teisigi ettepanekuid .;100.0;100.0;100.0
38549;Train/aja_ee199920_osa_1_ud211.conllu;Kuid kes on sellisel juhul järgnevas võimalikus kehavigastuste tekitamises süüdlane ?;27;36;järgnevas;free;Kuid kes on sellisel juhul võimalikus kehavigastuste tekitamises süüdlane ?;100.0;100.0;100.0
38554;Train/aja_pm20001004_osa_2_ud211.conllu;"Vanemuise teatris esietendunud "" Tuhkatriinu "" tõestab , et teatril on suurepärane karakterballeti koosseis";0;30;Vanemuise teatris esietendunud;free;""" Tuhkatriinu "" tõestab , et teatril on suurepärane karakterballeti koosseis";100.0;100.0;100.0
38557;Train/aja_ee199920_osa_3_ud211.conllu;Soomlased aga noolisid jätkuva hasardiga Hnilicka väravat .;23;30;jätkuva;free;Soomlased aga noolisid hasardiga Hnilicka väravat .;100.0;100.0;100.0
38566;Train/aja_luup200106_osa_4_ud211.conllu;Noortele pakutakse vähe neid huvitavat tegevust .;24;38;neid huvitavat;free;Noortele pakutakse vähe tegevust .;100.0;100.0;100.0
38567;Train/aja_ee200110_osa_5_ud211.conllu;Pluss vererõhk , pulss ja muud kergeltmõõdetavad füsioloogilised näidud .;31;48;kergeltmõõdetavad;free;Pluss vererõhk , pulss ja muud füsioloogilised näidud .;100.0;100.0;100.0
38571;Train/aja_luup200202_osa_4_ud211.conllu;Töös on ka kärbse kuulmisorgani eeskujul tehtud minimikrofonid , mida vastase territooriumil vaenlase asukoha määramiseks alla visata .;11;47;kärbse kuulmisorgani eeskujul tehtud;free;Töös on ka minimikrofonid , mida vastase territooriumil vaenlase asukoha määramiseks alla visata .;100.0;100.0;100.0
38577;Train/aja_ee199920_osa_3_ud211.conllu;Plekk-katusega heas seisukorras krohvitud puitmaja .;32;41;krohvitud;free;Plekk-katusega heas seisukorras puitmaja .;100.0;100.0;100.0
38579;Train/aja_ee200110_osa_1_ud211.conllu;"Asjaga tegelev politseinik ütleb EE-le tusaselt , et tema meelest on "" kogu lugu lambist võetud "" .";0;14;Asjaga tegelev;free;"politseinik ütleb EE-le tusaselt , et tema meelest on "" kogu lugu lambist võetud "" .";100.0;100.0;100.0
38587;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Sel aastal toetab Eesti Teadusfond nelja arstiteaduslikku krooniliste haigete elukvaliteeti käsitlevat projekti .;58;102;krooniliste haigete elukvaliteeti käsitlevat;free;Sel aastal toetab Eesti Teadusfond nelja arstiteaduslikku projekti .;100.0;100.0;100.0
38593;Train/aja_pm20000218_osa_5_ud211.conllu;"Mõnes punktis pakkusid kaamerad vaadata mitme auto möödumist ; see andis vaatajale võimaluse võistlejaid võrrelda , samas ei olnud need lõigud tüütavalt pikad .";93;113;võistlejaid võrrelda;free;"Mõnes punktis pakkusid kaamerad vaadata mitme auto möödumist ; see andis vaatajale võimaluse , samas ei olnud need lõigud tüütavalt pikad .";100.0;100.0;100.0
38595;Train/aja_ee200110_osa_5_ud211.conllu;Kohtu hammasrataste vahelt läbi tõmmatud inimene saab armuandmise järel tagasi kõik oma kodanikuõigused .;0;40;Kohtu hammasrataste vahelt läbi tõmmatud;free;inimene saab armuandmise järel tagasi kõik oma kodanikuõigused .;100.0;100.0;100.0
38601;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Hinnang vajadustele tuginevale elukvaliteedile on väljendatav ühe arvuga .;8;30;vajadustele tuginevale;free;Hinnang elukvaliteedile on väljendatav ühe arvuga .;100.0;100.0;100.0
38602;Train/aja_luup200202_osa_2_ud211.conllu;Haiglatest ja tervisekeskustest on Saharast lõunasse jäävas Aafrikas saanud tegelikult haiguste allikas .;35;59;Saharast lõunasse jäävas;free;Haiglatest ja tervisekeskustest on Aafrikas saanud tegelikult haiguste allikas .;100.0;100.0;100.0
38606;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Samas oleme taotlenud , et Eesti arstkond saaks ajakirja tellida võimalikult odava hinna eest ja oleks kõigile kättesaadav .;65;82;võimalikult odava;free;Samas oleme taotlenud , et Eesti arstkond saaks ajakirja tellida hinna eest ja oleks kõigile kättesaadav .;100.0;100.0;100.0
38607;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Eesti Epilepsiavastase Liiga koostatud ja 2003. a Eesti Arstis avaldatud epilepsia käsitlus-juhendis on esitatud peamised haiguse diagnoosimise ja ravisoovitused ( 5 ) .;0;72;Eesti Epilepsiavastase Liiga koostatud ja 2003. a Eesti Arstis avaldatud;free;epilepsia käsitlus-juhendis on esitatud peamised haiguse diagnoosimise ja ravisoovitused ( 5 ) .;100.0;100.0;100.0
38610;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Lähenemise aluseks olev olulisemate vajaduste loetelu põhineb inimese motivatsiooni käsitlevatel töödel .;0;23;Lähenemise aluseks olev;free;olulisemate vajaduste loetelu põhineb inimese motivatsiooni käsitlevatel töödel .;100.0;100.0;100.0
38618;Train/aja_epl20061216_ud211.conllu;Samuti lubatakse neil kasutada lasersihikuid ja teisi praegu keelatud abivahendeid .;54;69;praegu keelatud;free;Samuti lubatakse neil kasutada lasersihikuid ja teisi abivahendeid .;100.0;100.0;100.0
38626;Dev/aja_ee199920_osa4_ud211.conllu;Seekordne võistlusmenüü on omalaadne , sest Casanova pakub hindajatele välja kaks täiesti erinevat varianti .;82;98;täiesti erinevat;free;Seekordne võistlusmenüü on omalaadne , sest Casanova pakub hindajatele välja kaks varianti .;100.0;100.0;100.0
38634;Train/aja_ml200247_osa_1_ud211.conllu;Seevastu imetlesime järgmisel hommikul Thamesi vaadet parlamendihoone rõdul , kus ajaloolise kesklinna taustal kõrgub hiiglaslik vaateratas - Londoni silm .;76;154;, kus ajaloolise kesklinna taustal kõrgub hiiglaslik vaateratas - Londoni silm;free;Seevastu imetlesime järgmisel hommikul Thamesi vaadet parlamendihoone rõdul .;100.0;100.0;100.0
38638;Train/aja_pm20001004_osa_3_ud211.conllu;Virulaste paremusele ladus alusmüüri igas liinis silma paistnud Lokutshevski enesekindel tegutsemine , Läti leegionär Igor Melnik tõi 16 punkti .;37;63;igas liinis silma paistnud;free;Virulaste paremusele ladus alusmüüri Lokutshevski enesekindel tegutsemine , Läti leegionär Igor Melnik tõi 16 punkti .;100.0;100.0;100.0
38644;Train/aja_sloleht20071217_ud211.conllu;Kõige tähtsam on rühi parandamiseks teha lihaskorsetti tugevdavaid jõuharjutusi .;41;66;lihaskorsetti tugevdavaid;free;Kõige tähtsam on rühi parandamiseks teha jõuharjutusi .;100.0;100.0;100.0
38646;Train/ilu_maailm_ud211.conllu;Keset muruplatsi oli kiik , millel kiikus lehvivate punaste juustega tüdruk .;42;51;lehvivate;free;Keset muruplatsi oli kiik , millel kiikus punaste juustega tüdruk .;100.0;100.0;100.0
38648;Dev/aja_luup200009_ud211.conllu;Harpoon on nii võimas ja täpne , et teeb päris suure augu ka väga tugeva laeva sisse , pidavat kogu pihtasaanud parda maha rebima .;100;111;pihtasaanud;free;Harpoon on nii võimas ja täpne , et teeb päris suure augu ka väga tugeva laeva sisse , pidavat kogu parda maha rebima .;100.0;100.0;100.0
38650;Train/aja_horisont2000_osa_2_ud211.conllu;Tavaliselt on meil ikka mingi eelaimdus , varasemale kogemusele tuginev teadmine , et see geen võib seal DNA piirkonnas asuda .;81;125;, et see geen võib seal DNA piirkonnas asuda;free;Tavaliselt on meil ikka mingi eelaimdus , varasemale kogemusele tuginev teadmine .;100.0;100.0;100.0
38655;Train/aja_ee200110_osa_6_ud211.conllu;Kontserdil peetavad ilukõned ja laulud on ukrainakeelsed , üritus ise aga tuletab meelde vanu häid aegu .;0;19;Kontserdil peetavad;free;ilukõned ja laulud on ukrainakeelsed , üritus ise aga tuletab meelde vanu häid aegu .;100.0;100.0;100.0
38657;Train/aja_ee200110_osa_8_ud211.conllu;Ta mäletas ise , millise rahulolematusega ta vaatas anatoomia-atlast ning formaliinis ujuvaid preparaate .;74;93;formaliinis ujuvaid;free;Ta mäletas ise , millise rahulolematusega ta vaatas anatoomia-atlast ning preparaate .;100.0;100.0;100.0
38665;Train/aja_pm20001004_osa_1_ud211.conllu;Uimastipreventsiooni sihtasutuse korraldatud koolitusele tulid koolis , haiglas , perearsti juures ja vanglas töötavad meditsiiniõed .;0;44;Uimastipreventsiooni sihtasutuse korraldatud;free;koolitusele tulid koolis , haiglas , perearsti juures ja vanglas töötavad meditsiiniõed .;100.0;100.0;100.0
38666;Train/aja_pm20001004_osa_1_ud211.conllu;Uimastipreventsiooni sihtasutuse korraldatud koolitusele tulid koolis , haiglas , perearsti juures ja vanglas töötavad meditsiiniõed .;63;118;koolis , haiglas , perearsti juures ja vanglas töötavad;free;Uimastipreventsiooni sihtasutuse korraldatud koolitusele tulid meditsiiniõed .;100.0;100.0;100.0
38669;Train/ilu_kanep_ud211.conllu;Teatud kahtlus siiski jääb .;0;6;Teatud;free;kahtlus siiski jääb .;100.0;100.0;100.0
38670;Train/tea_geofyysika.conllu;Alates 1992. a. on selline ühiskondlikel alustel tegutsev üksus ka Eestis .;27;57;ühiskondlikel alustel tegutsev;free;Alates 1992. a. on selline üksus ka Eestis .;100.0;100.0;100.0
38673;Train/tea_AA_05_6_ud211.conllu;Õpetaja Võrguvärav tegutseb alates 2001. aastast Koolielu portaali nime all ( vt ) , sellesse on pidevalt uusi õpetajate loodud e-õppematerjale lisandunud .;111;127;õpetajate loodud;free;Õpetaja Võrguvärav tegutseb alates 2001. aastast Koolielu portaali nime all ( vt ) , sellesse on pidevalt uusi e-õppematerjale lisandunud .;100.0;100.0;100.0
38677;Dev/tea_eesti_arst_2004_osa_1_ud211.conllu;Väikeste arterite haiguse puhul võib vähenenud verevoolust tingitud pikemaaegne koe isheemia põhjustada progresseeruvat demüelinisatsiooni , oligodendrotsüütide hävimist ja astrotsütoosi .;37;67;vähenenud verevoolust tingitud;free;Väikeste arterite haiguse puhul võib pikemaaegne koe isheemia põhjustada progresseeruvat demüelinisatsiooni , oligodendrotsüütide hävimist ja astrotsütoosi .;100.0;100.0;100.0
38700;Train/tea_dr8047.conllu;Eeltoodud tabelite andmetest nähtub , et polüküllastumata rasvhappeid sisaldub rohkem kanabroilerite , kalkunite ja vuttide lihas .;0;9;Eeltoodud;free;tabelite andmetest nähtub , et polüküllastumata rasvhappeid sisaldub rohkem kanabroilerite , kalkunite ja vuttide lihas .;100.0;100.0;100.0
38701;Train/ilu_kivirahk_ud211.conllu;Ei , kutsuvalt mõjus hoopis köök , kus naine oma uue panniga mässas ja kust levis elutuppa ahvatlevat hõngu .;33;107;, kus naine oma uue panniga mässas ja kust levis elutuppa ahvatlevat hõngu;free;Ei , kutsuvalt mõjus hoopis köök .;100.0;100.0;100.0
38704;Train/aja_ee200110_osa_10_ud211.conllu;Tõeline tähetund algas aga 1956. aastal , mil temast sai sisemaale rajatava uue pealinna Brasilia peaarhitekt , ülesandeks kõigi administratiiv- ja enamiku eluhoonete projekteerimine .;40;182;, mil temast sai sisemaale rajatava uue pealinna Brasilia peaarhitekt , ülesandeks kõigi administratiiv- ja enamiku eluhoonete projekteerimine;free;Tõeline tähetund algas aga 1956. aastal .;100.0;100.0;100.0
38711;Dev/aja_ee199920_osa4_ud211.conllu;Praegu Norra Kuninglikus Balletis töötav Kask valiti Pariisis finaali koos kuue teise koreograafiga , üldse oli osalejaid 40 ringis .;0;40;Praegu Norra Kuninglikus Balletis töötav;free;Kask valiti Pariisis finaali koos kuue teise koreograafiga , üldse oli osalejaid 40 ringis .;100.0;100.0;100.0
38712;Dev/aja_luup200009_ud211.conllu;Moskva juhtivad tegelased tahavad Vene Pinochetti , ja selle me endale ka konstrueerime .;7;15;juhtivad;free;Moskva tegelased tahavad Vene Pinochetti , ja selle me endale ka konstrueerime .;100.0;100.0;100.0
38713;Dev/aja_pm20001004_osa_5_ud211.conllu;"Tänases "" Pealtnägijas "" selgub , et korralikku tehnilist taipu nõudvast pangaandmevargusest on saanud Eesti kuritegelike jõudude rahvusvaheline ekspordiartikkel .";37;72;korralikku tehnilist taipu nõudvast;free;"Tänases "" Pealtnägijas "" selgub , et pangaandmevargusest on saanud Eesti kuritegelike jõudude rahvusvaheline ekspordiartikkel .";100.0;100.0;100.0
38716;Train/aja_ee200110_osa_6_ud211.conllu;Hiljuti hukkunud NASCARi staar Dale Earnhardt oli tabelis 35 , maailma tuntuim inimene on Forbesi arvates Tom Cruise .;0;16;Hiljuti hukkunud;free;NASCARi staar Dale Earnhardt oli tabelis 35 , maailma tuntuim inimene on Forbesi arvates Tom Cruise .;100.0;100.0;100.0
38720;Dev/aja_luup200009_ud211.conllu;Ootamatult kujunes Luubi intervjuu keskpanga presidendiks kinnitatud mehele viimaseks .;35;68;keskpanga presidendiks kinnitatud;free;Ootamatult kujunes Luubi intervjuu mehele viimaseks .;100.0;100.0;100.0
38726;Dev/aja_ee199920_osa4_ud211.conllu;""" Paha poisina "" tuntud Ivanov komandeeriti aga järgmisel hommikul segaduste ärahoidmiseks Pärnusse Kivisildniku järelevalve alla .";0;23;""" Paha poisina "" tuntud";free;Ivanov komandeeriti aga järgmisel hommikul segaduste ärahoidmiseks Pärnusse Kivisildniku järelevalve alla .;100.0;100.0;100.0
38733;Train/aja_ee199920_osa_3_ud211.conllu;Kuid jätkem väljamõeldud kujundid .;12;24;väljamõeldud;free;Kuid jätkem kujundid .;100.0;100.0;100.0
38736;Train/tea_geofyysika.conllu;Taolisi massilt tähtede ja planeetide vahele jäävaid objekte nimetatakse pruunideks kääbusteks .;8;52;massilt tähtede ja planeetide vahele jäävaid;free;Taolisi objekte nimetatakse pruunideks kääbusteks .;100.0;100.0;100.0
38770;Train/tea_geofyysika.conllu;Valgetes kääbustes on termotuumareaktsioonid lõppenud ja nad kiirgavad kokkutõmbumisel vabaneva gravitatsioonilise energia arvel .;71;95;kokkutõmbumisel vabaneva;free;Valgetes kääbustes on termotuumareaktsioonid lõppenud ja nad kiirgavad gravitatsioonilise energia arvel .;100.0;100.0;100.0
38791;Train/aja_ml200247_osa_5_ud211.conllu;Umbes nagu jalutada banaanikoortega paksult kaetud tänaval , püüdsin piltlikult kujutada meil veel esinevaid ilmapuudusi .;89;108;meil veel esinevaid;free;Umbes nagu jalutada banaanikoortega paksult kaetud tänaval , püüdsin piltlikult kujutada ilmapuudusi .;100.0;100.0;100.0
38792;Dev/aja_luup200009_ud211.conllu;Kasarmus või eesliinil viibiv sõdur joob viina .;0;29;Kasarmus või eesliinil viibiv;free;sõdur joob viina .;100.0;100.0;100.0
38803;Dev/aja_ee199920_osa4_ud211.conllu;Õhtu juhi , udmurditar Irina Orehhova poolt publiku seast naljaviluks esinema kutsutud Rein Taagepera kogus end pärast esialgset ehmatust ja esitas ühe Vihalemma luuletuse .;0;86;Õhtu juhi , udmurditar Irina Orehhova poolt publiku seast naljaviluks esinema kutsutud;free;Rein Taagepera kogus end pärast esialgset ehmatust ja esitas ühe Vihalemma luuletuse .;100.0;100.0;100.0
38806;Train/tea_toohoive.conllu;3 ) kuidas töötuse vähendamine ning sellest lähtuv materiaalse heaolu tõus mõjutab meie elanikkonna koguheaolu .;36;50;sellest lähtuv;free;3 ) kuidas töötuse vähendamine ning materiaalse heaolu tõus mõjutab meie elanikkonna koguheaolu .;100.0;100.0;100.0
38817;Train/tea_toohoive.conllu;Seega võibki tööhõive kasv olla tingitud asjaolust , et 1999. aastal realiseerusid aastaid tagasi ( majanduse kõrgfaasis ) käivitatud projektid .;83;133;aastaid tagasi ( majanduse kõrgfaasis ) käivitatud;free;Seega võibki tööhõive kasv olla tingitud asjaolust , et 1999. aastal realiseerusid projektid .;100.0;100.0;100.0
38824;Train/aja_sloleht20071217_ud211.conllu;Sõltuvalt vastupidavuse arengust võib käimisele kuluvat aega järk-järgult vähendada .;38;55;käimisele kuluvat;free;Sõltuvalt vastupidavuse arengust võib aega järk-järgult vähendada .;100.0;100.0;100.0
38851;Train/aja_luup200106_osa_5_ud211.conllu;Enamik kaupu suunati tsaari korraldusel Põhja-Dvinaa suudmes asuvasse Arhangelskisse .;40;69;Põhja-Dvinaa suudmes asuvasse;free;Enamik kaupu suunati tsaari korraldusel Arhangelskisse .;100.0;100.0;100.0
38856;Train/aja_horisont2000_osa_4_ud211.conllu;Seetõttu me filatelistide seas kõrgelt hinnatud Micheli kataloogist Tšetšeenia postmarke ei leia .;12;47;filatelistide seas kõrgelt hinnatud;free;Seetõttu me Micheli kataloogist Tšetšeenia postmarke ei leia .;100.0;100.0;100.0
38859;Train/ilu_kivirahk_ud211.conllu;Aga veel pidas rüütlite vaim vastu ja andis lodevale lihale halastamatult kannuseid .;44;52;lodevale;free;Aga veel pidas rüütlite vaim vastu ja andis lihale halastamatult kannuseid .;100.0;100.0;100.0
38865;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Töö esimeseks eesmärgiks oli välja töötada unehäirete sõelküsimustik , mis võimaldab hinnata une kvaliteeti ja välja selgitada võimalikke unega seonduvaid probleeme .;138;154;unega seonduvaid;free;Töö esimeseks eesmärgiks oli välja töötada unehäirete sõelküsimustik , mis võimaldab hinnata une kvaliteeti ja välja selgitada võimalikke probleeme .;100.0;100.0;100.0
