sentence_id,start,end,word_form,current_case,sentence,current_deprel,current_analysis
1880703,105,112,Ubakivi,gen,"Ometi valdab kartus : kas ei hakka kõik korduma , kas pole spiraalina jõutud tagasi samasse kohta , kust Ubakivi alustas .",nsubj,"com,gen,sg"
2216892,7,12,Tuuli,gen,Kuidas Tuuli ehitussaates alustas .,nsubj,"gen,prop,sg"
2304769,6,11,liiga,,Eesti liiga alustab kuu lõpus .,nsubj,
2535085,0,8,Kristina,gen,Kristina Šmigun on suusatalve alustanud tugevamalt kui võis loota .,nsubj,"gen,prop,sg"
2697747,0,6,Maksu-,gen,Maksu- ja Tolliamet alustas informatsiooni eeldatava piiriületuse aja koht lisaks ameti veebilehe edastama ka lühisõnumi teel .,nsubj,"com,gen,sg"
2698848,60,64,Saue,adit,MK-sarjas 10 osavõistluse järel 71 punktiga 30. kohal olnud Saue alustas 27. stardinumbri all rahulikult ja lubas kiireimatel juba enne esimest tiiru sõita sisse 40-sekundiline vahe .,nsubj,"adit,com,sg"
2754277,0,4,Raja,gen,"Raja alustas hästi , olles oma sõidus 500 meetri peal juhtimas ning poole maa peal teine .",nsubj,"com,gen,sg"
3086277,34,43,ringreisi,gen,Kaks Tiit Liinide bussi alustavad ringreisi Põhja-Hiiumaal täna hommikupoolikul ning giidideks on Mati Lepna ja Marju Hadje .,nsubj,"com,gen,sg"
3138403,33,39,Maksu-,gen,8. oktoober ( Ärileht Online ) - Maksu- ja tolliamet alustas Põllumajandusministeeriumilt saadud andmete,nsubj,"com,gen,sg"
3143087,79,90,spordiklubi,gen,Pärnu kesklinnas uue Hansaport maja kolmandal korrusel alustab 1. aprillil uus spordiklubi Tervisex .,nsubj,"com,gen,sg"
3257254,76,85,Ken-Marti,adit,""" Paavst võiks öelda , et "" Juhan , te olete nii ilus poiss ... "" "" alustab Ken-Marti , aga jääb kohe vait ja ütleb vabandavalt :",nsubj,"adit,prop,sg"
3359955,27,32,Raave,gen,"1. veebruaril 1945 alustas Raave Pärnus ajalehe Töörahva Hääl kirjandusliku kaastöölisena , seejärel juhatas põllumajandusosakonda , oli toimetaja asetäitja ja kevadest sügiseni 1953 Pärnu Kommunistiks ümber nimetatud ajalehe toimetaja , vahendas Pärnu Postimees .",nsubj,"gen,prop,sg"
3522975,0,6,Maksu-,gen,Maksu- ja tolliameti alustas distsiplinaarmenetluse kahe pistise võtmises kahtlustava tolliametniku suhtes ning peatas nendega täna teenistussuhte .,nsubj,"com,gen,sg"
3561301,17,24,Pireuse,gen,"Leedul alustasid Pireuse Olympiakose 204 cm pikkuse ründaja Karnishovase ( 204 ) kõrval Tomas Pacesas ( Odessa BIPA Moda , 190 ) , Darius Lukminas ( Saraatovi Avtodorozhnik , 194 ) , Gintaras Einikis ( Avtodorozhnik , 208 ) ja Virginius Prashkevicius ( Kaunase Atletas , 208 ) .",nsubj,"gen,prop,sg"
3628314,0,8,Kristina,gen,"Kristina Shmigun alustas rahulikult , kuid pani siis täistuurid peale ning tõusis seitsmenda kilomeetri vaheajapunktis 6. kohale .",nsubj,"gen,prop,sg"
3633369,51,68,Rahvusraamatukogu,gen,"Nende laialdaseks ja mugavaks kasutamiseks alustas Rahvusraamatukogu 2001. aastal projekti MIDAS , töötamaks välja vanade ajalehtede mikrofilmide digiteerimise tehnoloogia .",nsubj,"gen,prop,sg"
3642023,50,55,liiga,,"Tegin tööplaani valmis , siis lugesin lehest , et liiga alustab 18. oktoobril .",nsubj,
3983044,61,67,relva-,gen,"?? 1990. aastal emigreerus Mogilevitš Iisraeli , kus alustas relva- ja narkoäri .",nsubj,"com,gen,sg"
4066460,15,18,Era,gen,Eile alustasid Era 2 tegutsevad pimedate organisatsioonid näljastreiki oma maja kaitseks .,nsubj,"gen,prop,sg"
4093511,0,8,Kristina,gen,"Kristina Shmigun alustas hiilivalt , esimeses vaheajapunktis 1,5 kilomeetril seisis ta 20. kohal .",nsubj,"gen,prop,sg"
4249466,20,25,Laupa,gen,"üksikmängus alustas Laupa kvalifikatsiooniturniirilt , kus võitis esmalt Geigeri 6 : 2 , 6 : 4 , kuid kaotusega Dewinile ( Prantsusmaa ) 6 : 7 , 2 : 6 põhiturniirile ei pääsenud .",nsubj,"gen,prop,sg"
5067334,0,7,Depeche,gen,Depeche Mode alustas oma hiigeltuuri 17. aprillil Põhja-Ameerikas Quebeckis .,nsubj,"gen,prop,sg"
5127275,0,8,Kristina,gen,"Kristina alustas särtsakalt , jõudnuna 2,8 km vaheajapunkti , asus ta kuuma grupi esimese alustajana liidriks .",nsubj,"gen,prop,sg"
5268634,5,12,Depeche,gen,"Kuna Depeche Mode alustab 28. augustil Tallinna lauluväljakult oma Euroopa turneed , on Rootsi , Soome ja Venemaa fännid pannud sellele kui tuuri esimesele kontserdile juba piletid kinni .",nsubj,"gen,prop,sg"
5322892,0,7,Depeche,gen,"Depeche Mode alustas 80ndate alguses elektroonilisel ärkamisajal , kui futuristlikud masinmuusikud vajasid läbimurdeks meeldejäävaid hümne .",nsubj,"gen,prop,sg"
5476964,0,8,Kristina,gen,Kristina Šmigun alustas kahvatult .,nsubj,"gen,prop,sg"
5604655,41,52,Birminghami,gen,"NEBL Openi A-alagrupis alustas võidukalt Birminghami Bullets , kes alistas kodus Weissenfelsi Mitteldeutscheri 80 : 64.",nsubj,"gen,prop,sg"
6132795,19,25,Viimsi,gen,Täna õhtul alustab Viimsi Vabaõhumuuseumis oma suvetuuri Rändteatri komöödia,nsubj,"gen,prop,sg"
6344976,48,57,play-offi,gen,SEB Ühispanga meistriliigas alustasid viimasena play-offi Rock ja Rapla BIG/New Balance .,nsubj,"com,gen,sg"
7223893,23,27,Kesa,gen,Eraarhitektina alustas Kesa taas 1949. aastal .,nsubj,"com,gen,sg"
7237577,4,8,EERE,,"Kui EERE alustas , oli Andres Bergmanni jaoks oluline võtta tööle üliõpilasi , kelle keskmine vanus oli siis 22 aastat .",nsubj,nominal
7527958,0,9,Tagavälja,gen,"Tagavälja Johanna , kel oli kõrge ja helisev hääl , alustas , ning peagi laulsid kõik : "" Üks jahimees läks metsa see kasemetsa pool .",nsubj,"gen,prop,sg"
8110898,0,8,Karjääri,gen,Karjääri Euroopas alustas Prantsusmaal .,nsubj,"com,gen,sg"
8197109,0,5,Liiga,,"Liiga alustab novembris , Kalevi esimene kodumäng on 14. kuupäeval Kreeka Maroussiga .",nsubj,
8366148,6,9,Edu,gen,"“ Kui Edu kett alustas , ei pandud sortimenti kohe paika .",nsubj,"com,gen,sg"
8671134,0,5,Marti,adit,"Marti Lasn , Toomas Liivak , Toomas Kandimaa , Vallo Reinkort  ja  Tair Tenno  alustasid seisult 28 : 33 , kuid viisid poolajaks Tartu ette 60 : 51.",nsubj,"adit,com,sg"
9018772,0,7,Depeche,gen,"Depeche Mode alustas “ Question of Time'iga ” , justkui viidates , et kaheteistkümneks peab kontsert otsas olema .",nsubj,"gen,prop,sg"
9032337,22,28,laeva-,gen,"Täna hommikul alustab laeva- ja lennureisi teisele poole maakera korvpalluri kõrgune pappkast , mille hoolikalt kaitstud sisu avatakse alles siis , kui see on jõudnud USA läänerannikule Los Angelesse .",nsubj,"com,gen,sg"
9072126,54,59,klubi,gen,"Casino boss Vincent Lavenu meenutas nullpunkti , kust klubi 1993. aastal Chazali nime all alustas .",nsubj,"com,gen,sg"
9356068,34,39,klubi,gen,Hooaega 1923/1924 alustas juba 88 klubi .,nsubj,"com,gen,sg"
9370595,6,14,volikogu,gen,"“ Kui volikogu ülemöödunud aastal alustas , ” ütles Mihkra , “ olid meie saadikud samasuguses olukorras nagu lüpsinaised Moskvas Liidu ülemnõukogus .",nsubj,"com,gen,sg"
9543781,0,8,Kristina,gen,"Kristina alustas eile rahulikult , kuid lõpetas meeletus tempos .",nsubj,"gen,prop,sg"
9813650,6,11,liiga,,Norra liiga alustab 9. aprillil .,nsubj,
10470205,115,119,mina,gen,"Eesti naiste teadvus , maailma tunnetamine ja vastutuse võtmine on väga palju edasi arenenud võrreldes ajaga , mil mina arstina alustasin .",nsubj,"com,gen,sg"
10563175,0,5,Liiga,,Liiga alustab 5 . jaanuaril Helsingis .,nsubj,
10599351,0,7,Depeche,gen,Depeche Mode alustab Tartu lauluväljakul “ Singles 86-98 ” turneed .,nsubj,"gen,prop,sg"
10809906,0,7,Alatalu,gen,Alatalu alustab : “ Kas ma sain õigesti aru ... ” ja vakatab .,nsubj,"gen,prop,sg"
11006640,49,57,Kristina,gen,"« Loomulikult olen mõelnud olümpiale , » alustab Kristina , kuid muutub siis tõsiseks ja peab enda kogumiseks pikema vahe .",nsubj,"gen,prop,sg"
11116208,14,22,Kristina,gen,"Ometi alustas Kristina enneolematult särtsakalt , kaotades 2,1 km märgis soomlanna Virpi Kuitunenile vaid 3,8 sekundit .",nsubj,"gen,prop,sg"
11122564,0,7,Lõviosa,gen,Lõviosa Eesti olümpiakoondisest hõivanud kergejõustiklased alustasid Ateenas tagasihoidlikult nii kolmikhüppaja Lauri Leis kui ka kõrgushüppaja Marko Aleksejev jäid eilses kvalifikatsioonis soovitud tulemustest kaugele .,nsubj,"com,gen,sg"
11489283,21,29,MK-sarja,gen,"Markvardt ütleb , et MK-sarja A-grupis alustab poolesaja kahevõistleja ringis : eelmise hooaja 45 paremat pluss juunioride MM edukamad .",nsubj,"com,gen,sg"
11870881,22,32,bussireisi,gen,Täna hommikul alustab bussireisi Ventspilsi õhtusele mängule 75 Eesti korvpallifänni .,nsubj,"com,gen,sg"
12028944,0,8,Kristina,gen,"Kristina alustas kahvatult , lastes avakilomeetriga mööda isegi teise stardirea .",nsubj,"gen,prop,sg"
12115755,0,8,Kristina,gen,"Kristina alustas ettevaatlikult ja oli 2,3 km kohal kuues .",nsubj,"gen,prop,sg"
12461078,46,50,mina,gen,"“ Seda enam , et nad olid ju nii noored , kui mina seitsmekümnendatel alustasin , ” leiab ta .",nsubj,"com,gen,sg"
12627705,21,26,Kilmi,gen,Kassettfilmi alustab Kilmi “ Tähesõit ” .,nsubj,"gen,prop,sg"
12737984,15,21,Cruise,gen,Varsti alustas Cruise romaani,nsubj,"gen,prop,sg"
12870540,0,6,Maksu-,gen,Maksu- ja tolliamet alustas juhtunu uurimiseks väärteomenetluse .,nsubj,"com,gen,sg"
12955494,0,7,Depeche,gen,Depeche Mode alustas oma hiigeltuuri 17. aprillil Põhja-Ameerikas Quebeckis .,nsubj,"gen,prop,sg"
13117449,19,24,Moore,gen,Näitlejana alustas Moore off-Broadway alternatiivsetes teatrites ja jõudis peagi teleseriaalide ning filmide maailma .,nsubj,"gen,prop,sg"
13273208,29,38,korvpalli,gen,Eelmisel sügisel alustas uus korvpalli Euroliiga 24 meeskonna osavõtul .,nsubj,"com,gen,sg"
13276586,27,32,korvi,gen,"Veerandaega alustasid kolm korvi Brian Cusworthilt , siis kaks kulpi samalt mehelt ning vaheltlõige Gert Kullamäelt .",nsubj,"com,gen,sg"
13321412,80,84,Õnne,gen,"Näib , et Eesti naiskond on leidnud ideaalselt sobiva järjestuse teatesõiduks : Õnne alustab , sina ja Katrin sõidate teist ja kolmandat vahetust ning Cristel lõpetab .",nsubj,"gen,prop,sg"
13433833,61,66,klubi,gen,Võrdluseks : Leedu korvpalli meistriliigas alustab tänavu 12 klubi .,nsubj,"com,gen,sg"
13557908,69,74,Rooma,gen,Eile hommikul alustas aktiivsemalt seni tagasihoidlikku joont ajanud Rooma .,nsubj,"gen,prop,sg"
13863429,85,90,Pärna,gen,"Teisel poolajal vahepeal isegi 18 punktiga taga olnud eestlaste lõpuspurti alustasid Pärna kaks korvi , Arbet lisas pealtpaneku .",nsubj,"gen,prop,sg"
13863429,96,101,korvi,gen,"Teisel poolajal vahepeal isegi 18 punktiga taga olnud eestlaste lõpuspurti alustasid Pärna kaks korvi , Arbet lisas pealtpaneku .",nsubj,"com,gen,sg"
14057401,25,30,Lordi,gen,Septembri keskel alustab Lordi Euroopa turneed .,nsubj,"gen,prop,sg"
15361698,27,30,EMA,gen,Andres Punga sõnul alustab EMA täna Tartu filiaali tudengikandidaatide avalduste vastuvõttu .,nsubj,"com,gen,sg"
15646988,25,34,koolimaja,gen,"Praegune 600ruutmeetrine koolimaja alustas 1959. aastal 7klassilise koolina , muutus hiljem 9klassiliseks , kuid ruumi juurde ei saanud .",nsubj,"com,gen,sg"
15724602,56,60,Ruti,gen,"1998 sai saatejuhiks Ela Tomson ja režissöörina alustas Ruti Murusalu , toimetajaks oli Marika Rauam .",nsubj,"gen,prop,sg"
16840243,94,99,klubi,gen,"Tegemist siis Euroopas tugevuselt teise sarjaga , kus tänu laiendusele alustab sel hooajal 54 klubi üheksas kuueliikmelises alagrupis .",nsubj,"com,gen,sg"
18349788,0,5,Saksa,gen,"Saksa alustas kallaletungi Poola , Inglismaa ja Prantsusmaa olid sunnitud kaitselepingu põhjal Saksa vastu sõja kuulutama .",nsubj,"gen,prop,sg"
18572286,9,18,Riigikogu,gen,"Austatud Riigikogu , me alustame oma kolmapäevase päevakorra punktide käsitelu ja võtame arutusele Vabariigi Valitsuse algatatud tervishoiuteenuste korraldamise seaduse eelnõu .",nsubj,"com,gen,sg"
18928015,54,58,Õnne,gen,"“ “ Unerohi ” võtab hetkel küll pea kogu aja , kuid “ Õnne 13 ” alustan alles augusti lõpus .",nsubj,"gen,prop,sg"
19150191,58,67,Riigikogu,gen,"Teiseks ma märkisin , et eelmise aasta septembris alustas Riigikogu uue riigikaitseseaduse eelnõu , s.o seaduseelnõu nr 527 menetlemist .",nsubj,"com,gen,sg"
19216409,9,18,Riigikogu,gen,"Austatud Riigikogu , me alustame 44 Riigikogu liikme algatatud Riigikogu otsuse “ Umbusalduse avaldamine teede- ja sideminister Toivo Jürgensonile ” eelnõu arutelu .",nsubj,"com,gen,sg"
8792607,8,19,rezhissööri,gen,Austria rezhissööri Michael Haneke “ Jõhkrad mängud ” (  Funny Games  ) analüüsib massimeediumide mõju noorte vägivaldsele käitumisele .,nsubj,"com,gen,sg"
8578517,33,42,Wagnerile,gen,"Nietzsche seevastu ei andestanud Wagnerile nn. riigisakslaseks hakkamist , õieti selleni laskumist - Wagnerile , kes oli tema meelest olnud just  vastumürk kõige saksapärase vastu  par excellence  .",nsubj,"gen,prop,sg"
14037955,11,18,Tšapile,gen,Andestasid Tšapile ?,nsubj,"gen,prop,sg"
1243828,81,87,kuluks,,Hiljem eraldi ettevõetud katse liigelda võimalikult ökonoomselt andis keskmiseks kuluks ligi 9 liitrit 100 kilomeetrile .,nsubj,"cond,mod,neg,pres,ps"
1385073,45,52,marsiks,,"Saksamaa Natsionalistliku Partei korraldatud marsiks andis loa Berliini apellatsioonikohus , tühistades sõnavabadusele viidates linnavalitsuse varasema keelu .",nsubj,"cond,main,neg,pres,ps"
1489027,81,89,stardiks,,"See , et Eestil kaks olümpiamedalit on juba võidetud , annab temalegi eelolevaks stardiks lisajõudu .",nsubj,"cond,main,neg,pres,ps"
8109432,63,73,kassafilmi,gen,"Prantsuse režissööri Franēois Ozoni "" 8 naist "" veenab , et ka kassafilmi annab teha nii , et kunstniku käekiri nähtavale jääb .",nsubj,"com,gen,sg"
8738634,55,65,Alganovile,gen,Vastaste väitel olevat Oleksy sõbrustamise ajal andnud Alganovile üle ka Poola riigi salajasi või lihtsalt konfidentsiaalseid dokumente .,nsubj,"gen,prop,sg"
2234011,25,30,klubi,gen,"Jalgpalli kõrval arendab klubi korvpalli , võrkpalli ja veepalli .",nsubj,"com,gen,sg"
11563918,15,24,programmi,gen,"Mingit omaette programmi 2CE siiski ei arenda : juba lähiajal peaks firma hakkama levitama Internet Exploreri tasuta lisafaili , mille abil saaks kuupsurfamise igasse arvutisse tuua .",nsubj,"com,gen,sg"
370949,17,24,Kõrboja,gen,"Visnapuu arvates Kõrboja Anna armastab , Ilona ainult räägib armastusest .",nsubj,"gen,prop,sg"
644490,58,64,Bleive,gen,"Lihvimine on aeganõudev töö , küllap sellepärast armastas Bleive luua rohkem väikevorme .",nsubj,"gen,prop,sg"
1369913,25,30,Johni,gen,Yoko kahtlemata armastas Johni .,nsubj,"gen,prop,sg"
3627774,0,4,Kala,gen,Kala iseseisvuspäeva ei armasta,nsubj,"com,gen,sg"
5347041,29,37,Veerpalu,gen,Treeneri eeskujul ei armasta Veerpalu suuri lubadusi jagada .,nsubj,"com,gen,sg"
6038577,41,48,paavsti,gen,Tema sõnade kohaselt armastasid usklikud paavsti just lihtsuse pärast .,nsubj,"com,gen,sg"
7092601,5,9,Jüri,gen,"Juba Jüri isa , punase habemega vanamees Tõnu , armastas ajada puskarit ehk samagonni , nagu seda Kivinõmme külas nimetati .",nsubj,"gen,prop,sg"
7375146,42,46,Jani,gen,"Aga võibolla oli asi lihtsalt selles , et Jani Marilyn armastas , aga Rain oli olnud lihtsalt turvaline ja rahakas .",nsubj,"gen,prop,sg"
7446165,6,9,ema,gen,""" Aga ema armastad ? """,nsubj,"com,gen,sg"
8002576,32,39,vanaema,gen,"Isa kommentaar oli selline , et vanaema ise armastas küll mööda lüpsivõistlusi käia ja pidas oma auhindadest väga lugu .",nsubj,"com,gen,sg"
9248287,21,25,Aasa,gen,"Pisike koeranässakas Aasa näiteks armastab perenaise suupillimuusika saatel laulda , temast mitu korda suurem must koer Juss aga mõistis nii mitu korda haugatada , kui mitut sõrme perenaine talle näitas .",nsubj,"com,gen,sg"
9934960,23,27,mina,gen,"See osa , mille pärast mina seda mereäärset tuultele avatud linna armastan .",nsubj,"com,gen,sg"
12215538,71,75,Tina,gen,"Ukraina Tina Karol , « I Am Your Queen » Pressikonverentsidel armastab Tina rõhutada , et on juut .",nsubj,"com,gen,sg"
14567952,484,489,Bushi,gen,"vahel justkui unustan nende olemasolu aga siis naid raiped kargavad jälle millegagi silma kõrva jne. ma ei ole muu maailma sittamist ja ammuli suuga meerika kummardamist üldsegi unustanud ja meerika maa kurjuseteljele võiks veel lisada Jaapani , Euroopa jne. lihtsalt mitte ükski neist ei saa ligidale USALE Rahvusliku julgeoleku sildi alla hoitakse sõjaväe baase ülemaailma , isegi väike naaber Kuuba on õnnistatud oma baasiga ( see küll ei tähenda et ma Fideli rohkem armastaks kui Bushi aga siiski ) Sama sildi all sõditakse Euroopas - serbias Aasias - Afganistaan , ilmselt Iraak jälle õige pea , viimased sõnavõtjad tahaksid korraldada operatsioone mujalgi riikides jne jne kasvuhoonegaasid , nafta buurimine õrnas ökoloogilises keskkonnas Alaskal jne Haritud keskmised meeriklased - kurat nende haridussüsteem teeb kõik et eisneks tippe kõik oleksid ühesugused lollid , halli ajumassita , käske järgivad lambad Siinkohal jätan pooleli liiga palju on neid näiteid usun et kõik lugejad kommenteerijad suudavad jätkata seda nimekirja isegi P.S. Ma pole unustanud seda head midameerikast leida võib küll aga on seda üha vähem ja vähem ning NSVLiidu kadumisega on see riik asunud hoopis selle asemele , mitte muutuma paremaks , kusjuurse paremaks kõigile",nsubj,"gen,prop,sg"
14980797,23,28,Juani,gen,“ Frank suisa armastab Juani .,nsubj,"gen,prop,sg"
52831,15,22,Pärnoja,gen,Tööasju arutab Pärnoja ka kodus abikaasa Eediga ( 55 ) .,nsubj,"gen,prop,sg"
881395,11,21,müügiviisi,gen,"Kännu Kuke müügiviisi arutas eile hilisõhtul Tallinna volikogu ja otsustas , et see müüakse enampakkumisel .",nsubj,"com,gen,sg"
944151,23,30,nõukogu,gen,"Homme arutab keskpanga nõukogu veelkord pöördumise läbi , ja tõenäoliselt esitataksegi pöördumine õiguskantslerile homme .",nsubj,"com,gen,sg"
1188617,0,9,Riigikogu,gen,"Riigikogu aga arutab , mitme promillise joobega võiks autot juhtida !",nsubj,"com,gen,sg"
1516407,42,49,nõukogu,gen,"Nõukogu liikme Sven Kunsingu sõnul arutab nõukogu ka Eesti Väärtpaberite Keskdepositooriumi ( EVK ) ja väärtpaberibörsi restruktureerist , mille käigus EVK aktsionärid vahetavad oma aktsiad börsi aktsiate vastu .",nsubj,"com,gen,sg"
2233049,43,50,nõukogu,gen,"Eesti Päevalehe andmeil arutas Eesti Panga nõukogu täna varahommikuni , kas kuulutada finantsraskustesse sattunud Maapangale välja pankrot või moratoorium .",nsubj,"com,gen,sg"
3431494,44,51,nõukogu,gen,""" Kui avaldus tuleb , siis arutab agentuuri nõukogu selle läbi ja otsustab , kas raudtee pannakse uuesti enampakkumisele , "" sõnas pressiesindaja .",nsubj,"com,gen,sg"
3538648,77,89,spetsialisti,gen,"i tänaval iga viie nädala tagant püha müsteerium : paar kallites ülikondades spetsialisti arutavad terve päeva , kui palju kalliskive müüki paisata ja millises koguses .",nsubj,"com,gen,sg"
3770858,0,13,Linnavolikogu,gen,"Linnavolikogu arutab täna Tallinna sadamate ja rannaalade kasutamist uurinud volikogu töörühma eelnõu , mis soovitab peatada naftasaaduste ja keskkonnaohtlike vedude kasvu läbi Tallinna sadamate kuni linnavalitsuse tellitava riikliku keskkonnaekspertiisi tulemuste selgumiseni .",nsubj,"com,gen,sg"
3796286,14,27,haldusnõukogu,gen,"Eesti Energia haldusnõukogu arutas 1. ja 8. septembril palju tüli tekitanud äriplaani uuesti ja formuleeris küsimused , millega tuleks edasi tegelda .",nsubj,"com,gen,sg"
4348839,13,26,haldusnõukogu,gen,Eesti Kütuse haldusnõukogu arutab kolmapäeval Esoili esitatud solidaarse vastutuse lepingu projekti ning otsustab peadirektorile lepingu sõlmimiseks volituste andmise .,nsubj,"com,gen,sg"
4452164,71,80,Riigikogu,gen,"Olles küll üht-teist elus kogenud , olin ometi siiralt üllatunud , kui Riigikogu sel nädalal tõsimeelselt arutas , kas nimetada Edgar Savisaar juhatama rublamüüki uurivat komisjoni .",nsubj,"com,gen,sg"
6141733,23,30,Arafati,gen,"Pühapäeva õhtul arutas Arafati Fatah-liikumise keskkomitee kabineti nimekirja ning kritiseeris seda teravalt , Arafat , kes kohtumisel samuti osales , nõuab muudatusi ministrite nimekirja , teatas Ha'aretz .",nsubj,"gen,prop,sg"
